tile_mask,tile_pre,tile_post,center_lon,center_lat,targets,background,building,intact,damaged,destroyed,background_ratio,building_ratio,intact_ratio,damaged_ratio,destroyed_ratio,intact_building_ratio,damaged_building_ratio,destroyed_building_ratio,place,disaster
morocco-earthquake_00000101_building_damage.tif,morocco-earthquake_00000101_pre_disaster.tif,morocco-earthquake_00000101_post_disaster.tif,596752.7319033002,3462188.4154907013,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
turkey-earthquake_00000059_building_damage.tif,turkey-earthquake_00000059_pre_disaster.tif,turkey-earthquake_00000059_post_disaster.tif,355500.4,4106918.55,[0 1],373622,674954,674954,0,0,0.35631370544433594,0.6436862945556641,0.6436862945556641,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
bata-explosion_00000040_building_damage.tif,bata-explosion_00000040_pre_disaster.tif,bata-explosion_00000040_post_disaster.tif,9.826635377845104,1.8254414194573747,[0 1 2],983483,65093,62890,2203,0,0.937922477722168,0.06207752227783203,0.05997657775878906,0.0021009445190429688,0.0,0.9661561150968614,0.03384388490313859,0.0,bata,explosion
morocco-earthquake_00000072_building_damage.tif,morocco-earthquake_00000072_pre_disaster.tif,morocco-earthquake_00000072_post_disaster.tif,599877.7319077004,3462813.415492659,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
congo-volcano_00000015_building_damage.tif,congo-volcano_00000015_pre_disaster.tif,congo-volcano_00000015_post_disaster.tif,29.233664541893816,-1.6203949721609658,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,congo,volcano
turkey-earthquake_00001005_building_damage.tif,turkey-earthquake_00001005_pre_disaster.tif,turkey-earthquake_00001005_post_disaster.tif,244917.13391539245,4011747.8081988953,[0 1 2],1019437,29139,22494,6645,0,0.9722108840942383,0.02778911590576172,0.021451950073242188,0.006337165832519531,0.0,0.7719551117059611,0.2280448882940389,0.0,turkey,earthquake
morocco-earthquake_00000562_building_damage.tif,morocco-earthquake_00000562_pre_disaster.tif,morocco-earthquake_00000562_post_disaster.tif,599494.7363256355,3466243.896505044,[0 1],988403,60173,60173,0,0,0.9426145553588867,0.05738544464111328,0.05738544464111328,0.0,0.0,1.0,0.0,0.0,morocco,earthquake
hawaii-wildfire_00000001_building_damage.tif,hawaii-wildfire_00000001_pre_disaster.tif,hawaii-wildfire_00000001_post_disaster.tif,-17441664.058515072,2380163.5556045175,[0 1 2 3],931277,117299,43623,71432,2244,0.8881349563598633,0.11186504364013672,0.041602134704589844,0.06812286376953125,0.002140045166015625,0.3718957535869871,0.6089736485392032,0.019130597873809666,hawaii,wildfire
congo-volcano_00000027_building_damage.tif,congo-volcano_00000027_pre_disaster.tif,congo-volcano_00000027_post_disaster.tif,29.230587560458574,-1.6234719536016096,[0 1],1048116,460,460,0,0,0.9995613098144531,0.000438690185546875,0.000438690185546875,0.0,0.0,1.0,0.0,0.0,congo,volcano
la_palma-volcano_00000235_building_damage.tif,la_palma-volcano_00000235_pre_disaster.tif,la_palma-volcano_00000235_post_disaster.tif,213798.31324646226,3171486.500714475,[0 1],928766,119810,119810,0,0,0.8857402801513672,0.11425971984863281,0.11425971984863281,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
turkey-earthquake_00000325_building_damage.tif,turkey-earthquake_00000325_pre_disaster.tif,turkey-earthquake_00000325_post_disaster.tif,434310.6376120127,4178343.967615485,[0 1],982930,65646,65646,0,0,0.9373950958251953,0.06260490417480469,0.06260490417480469,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
la_palma-volcano_00000853_building_damage.tif,la_palma-volcano_00000853_pre_disaster.tif,la_palma-volcano_00000853_post_disaster.tif,217177.4779771781,3163806.4230778394,[0 1],970708,77868,77868,0,0,0.9257392883300781,0.07426071166992188,0.07426071166992188,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
la_palma-volcano_00000679_building_damage.tif,la_palma-volcano_00000679_pre_disaster.tif,la_palma-volcano_00000679_post_disaster.tif,215948.69080237232,3166878.4541324936,[0 1],1004548,44028,44028,0,0,0.9580116271972656,0.041988372802734375,0.041988372802734375,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
la_palma-volcano_00000214_building_damage.tif,la_palma-volcano_00000214_pre_disaster.tif,la_palma-volcano_00000214_post_disaster.tif,219020.65873938674,3171793.7038199403,[0 1],1042793,5783,5783,0,0,0.9944849014282227,0.005515098571777344,0.005515098571777344,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
morocco-earthquake_00000136_building_damage.tif,morocco-earthquake_00000136_pre_disaster.tif,morocco-earthquake_00000136_post_disaster.tif,600815.2319090205,3461875.915489722,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
la_palma-volcano_00000603_building_damage.tif,la_palma-volcano_00000603_pre_disaster.tif,la_palma-volcano_00000603_post_disaster.tif,217177.4779771781,3168107.266554355,[0 1 3],1037943,10633,1834,0,8799,0.9898595809936523,0.010140419006347656,0.0017490386962890625,0.0,0.008391380310058594,0.17248189598420013,0.0,0.8275181040157998,la_palma,volcano
morocco-earthquake_00000123_building_damage.tif,morocco-earthquake_00000123_pre_disaster.tif,morocco-earthquake_00000123_post_disaster.tif,596752.7319033002,3461875.915489722,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
la_palma-volcano_00000649_building_damage.tif,la_palma-volcano_00000649_pre_disaster.tif,la_palma-volcano_00000649_post_disaster.tif,218713.4619456853,3167492.8603434246,[0 1],1047303,1273,1273,0,0,0.9987859725952148,0.0012140274047851562,0.0012140274047851562,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
la_palma-volcano_00000631_building_damage.tif,la_palma-volcano_00000631_pre_disaster.tif,la_palma-volcano_00000631_post_disaster.tif,219327.85553308818,3167800.06344889,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,la_palma,volcano
turkey-earthquake_00000925_building_damage.tif,turkey-earthquake_00000925_pre_disaster.tif,turkey-earthquake_00000925_post_disaster.tif,287693.3814190973,4100060.883990555,[0 1],1045622,2954,2954,0,0,0.9971828460693359,0.0028171539306640625,0.0028171539306640625,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
turkey-earthquake_00000486_building_damage.tif,turkey-earthquake_00000486_pre_disaster.tif,turkey-earthquake_00000486_post_disaster.tif,314842.0239765046,4159466.109494595,[0 1 3],837948,210628,132843,0,77785,0.7991294860839844,0.20087051391601562,0.12668895721435547,0.0,0.07418155670166016,0.6306996220825342,0.0,0.36930037791746584,turkey,earthquake
bata-explosion_00000051_building_damage.tif,bata-explosion_00000051_pre_disaster.tif,bata-explosion_00000051_post_disaster.tif,9.817271051982978,1.8207592564479027,[0 1 2 3],905777,142799,88994,46393,7412,0.8638162612915039,0.1361837387084961,0.08487129211425781,0.044243812561035156,0.007068634033203125,0.6232116471403861,0.3248832274735817,0.05190512538603211,bata,explosion
la_palma-volcano_00000344_building_damage.tif,la_palma-volcano_00000344_pre_disaster.tif,la_palma-volcano_00000344_post_disaster.tif,212262.32927795505,3170564.8913980788,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,la_palma,volcano
la_palma-volcano_00000048_building_damage.tif,la_palma-volcano_00000048_pre_disaster.tif,la_palma-volcano_00000048_post_disaster.tif,214719.90362756656,3173022.516241802,[0 1],776280,272296,272296,0,0,0.7403182983398438,0.25968170166015625,0.25968170166015625,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
morocco-earthquake_00000545_building_damage.tif,morocco-earthquake_00000545_pre_disaster.tif,morocco-earthquake_00000545_post_disaster.tif,598557.236318948,3466868.8965045516,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
turkey-earthquake_00000287_building_damage.tif,turkey-earthquake_00000287_pre_disaster.tif,turkey-earthquake_00000287_post_disaster.tif,434625.11450357107,4179287.3983009337,[0 1 2 3],678401,370175,320809,12370,36996,0.6469736099243164,0.3530263900756836,0.30594730377197266,0.011796951293945312,0.035282135009765625,0.8666414533666509,0.033416627270885395,0.0999419193624637,turkey,earthquake
la_palma-volcano_00000341_building_damage.tif,la_palma-volcano_00000341_pre_disaster.tif,la_palma-volcano_00000341_post_disaster.tif,211340.73889685073,3170564.8913980788,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,la_palma,volcano
la_palma-volcano_00000467_building_damage.tif,la_palma-volcano_00000467_pre_disaster.tif,la_palma-volcano_00000467_post_disaster.tif,219327.85553308818,3169643.2820816822,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,la_palma,volcano
turkey-earthquake_00000561_building_damage.tif,turkey-earthquake_00000561_pre_disaster.tif,turkey-earthquake_00000561_post_disaster.tif,439943.6498903078,4245353.088400198,[0 1 2],614202,434374,430032,4342,0,0.5857486724853516,0.41425132751464844,0.4101104736328125,0.0041408538818359375,0.0,0.9900040057646176,0.009995994235382413,0.0,turkey,earthquake
turkey-earthquake_00000789_building_damage.tif,turkey-earthquake_00000789_pre_disaster.tif,turkey-earthquake_00000789_post_disaster.tif,253474.83890108793,4105964.660640045,[0 1 3],811750,236826,233276,0,3550,0.7741451263427734,0.22585487365722656,0.22246932983398438,0.0,0.0033855438232421875,0.9850100917973533,0.0,0.014989908202646668,turkey,earthquake
hawaii-wildfire_00000022_building_damage.tif,hawaii-wildfire_00000022_pre_disaster.tif,hawaii-wildfire_00000022_post_disaster.tif,-17441278.145405013,2378233.9900823226,[0 1 2],851888,196688,189779,6909,0,0.8124237060546875,0.1875762939453125,0.18098735809326172,0.006588935852050781,0.0,0.9648733018791182,0.0351266981208818,0.0,hawaii,wildfire
la_palma-volcano_00000277_building_damage.tif,la_palma-volcano_00000277_pre_disaster.tif,la_palma-volcano_00000277_post_disaster.tif,215027.100421268,3171179.2976090093,[0 1],539762,508814,508814,0,0,0.5147571563720703,0.4852428436279297,0.4852428436279297,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
la_palma-volcano_00000146_building_damage.tif,la_palma-volcano_00000146_pre_disaster.tif,la_palma-volcano_00000146_post_disaster.tif,221478.23308899824,3172408.1100308714,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,la_palma,volcano
morocco-earthquake_00000452_building_damage.tif,morocco-earthquake_00000452_pre_disaster.tif,morocco-earthquake_00000452_post_disaster.tif,598557.236318948,3468743.8965030755,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
la_palma-volcano_00000905_building_damage.tif,la_palma-volcano_00000905_pre_disaster.tif,la_palma-volcano_00000905_post_disaster.tif,215641.49400867088,3162270.4075505123,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,la_palma,volcano
bata-explosion_00000098_building_damage.tif,bata-explosion_00000098_pre_disaster.tif,bata-explosion_00000098_post_disaster.tif,9.803224563189787,1.7973484414005414,[0 1],1046848,1728,1728,0,0,0.99835205078125,0.00164794921875,0.00164794921875,0.0,0.0,1.0,0.0,0.0,bata,explosion
la_palma-volcano_00000117_building_damage.tif,la_palma-volcano_00000117_pre_disaster.tif,la_palma-volcano_00000117_post_disaster.tif,212569.5260716565,3172408.1100308714,[0 1],1038972,9604,9604,0,0,0.9908409118652344,0.009159088134765625,0.009159088134765625,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
turkey-earthquake_00000526_building_damage.tif,turkey-earthquake_00000526_pre_disaster.tif,turkey-earthquake_00000526_post_disaster.tif,438068.64989536454,4245978.0884000845,[0 1],787094,261482,261482,0,0,0.7506313323974609,0.24936866760253906,0.24936866760253906,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
turkey-earthquake_00001002_building_damage.tif,turkey-earthquake_00001002_pre_disaster.tif,turkey-earthquake_00001002_post_disaster.tif,243979.6058052685,4011747.8081988953,[0 1 2 3],604667,443909,294161,89815,59933,0.576655387878418,0.42334461212158203,0.2805337905883789,0.08565425872802734,0.05715656280517578,0.6626605903462196,0.20232750406051692,0.13501190559326348,turkey,earthquake
la_palma-volcano_00000270_building_damage.tif,la_palma-volcano_00000270_pre_disaster.tif,la_palma-volcano_00000270_post_disaster.tif,212876.72286535794,3171179.2976090093,[0 1],979471,69105,69105,0,0,0.9340963363647461,0.0659036636352539,0.0659036636352539,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
morocco-earthquake_00000387_building_damage.tif,morocco-earthquake_00000387_pre_disaster.tif,morocco-earthquake_00000387_post_disaster.tif,597932.2363144896,3469681.3965023374,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
la_palma-volcano_00000743_building_damage.tif,la_palma-volcano_00000743_pre_disaster.tif,la_palma-volcano_00000743_post_disaster.tif,216870.28118347665,3165956.8448160975,[0 1],978001,70575,70575,0,0,0.9326944351196289,0.0673055648803711,0.0673055648803711,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
beirut-explosion_00000117_building_damage.tif,beirut-explosion_00000117_pre_disaster.tif,beirut-explosion_00000117_post_disaster.tif,734240.0,3750512.0,[0 1],807807,240769,240769,0,0,0.7703847885131836,0.2296152114868164,0.2296152114868164,0.0,0.0,1.0,0.0,0.0,beirut,explosion
turkey-earthquake_00000930_building_damage.tif,turkey-earthquake_00000930_pre_disaster.tif,turkey-earthquake_00000930_post_disaster.tif,289255.93325729185,4100060.883990555,[0 1 2 3],584474,464102,315045,92725,56332,0.5573978424072266,0.44260215759277344,0.30045032501220703,0.08842945098876953,0.053722381591796875,0.6788270681875966,0.19979444173910046,0.12137849007330286,turkey,earthquake
morocco-earthquake_00000517_building_damage.tif,morocco-earthquake_00000517_pre_disaster.tif,morocco-earthquake_00000517_post_disaster.tif,601057.2363367814,3467806.3965038136,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
la_palma-volcano_00000565_building_damage.tif,la_palma-volcano_00000565_pre_disaster.tif,la_palma-volcano_00000565_post_disaster.tif,213798.31324646226,3168414.4696598207,[0 3],851795,196781,0,0,196781,0.8123350143432617,0.18766498565673828,0.0,0.0,0.18766498565673828,0.0,0.0,1.0,la_palma,volcano
turkey-earthquake_00000840_building_damage.tif,turkey-earthquake_00000840_pre_disaster.tif,turkey-earthquake_00000840_post_disaster.tif,256912.33890906617,4105027.160651487,[0 1],776867,271709,271709,0,0,0.7408781051635742,0.2591218948364258,0.2591218948364258,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
turkey-earthquake_00000490_building_damage.tif,turkey-earthquake_00000490_pre_disaster.tif,turkey-earthquake_00000490_post_disaster.tif,316122.91351385013,4159466.109494595,[0 1 2 3],809345,239231,117361,93150,28720,0.7718515396118164,0.2281484603881836,0.1119241714477539,0.08883476257324219,0.0273895263671875,0.49057605410670024,0.38937261475310475,0.12005133114019505,turkey,earthquake
morocco-earthquake_00000263_building_damage.tif,morocco-earthquake_00000263_pre_disaster.tif,morocco-earthquake_00000263_post_disaster.tif,598627.7319059403,3459375.9154818915,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
libya-flood_00000003_building_damage.tif,libya-flood_00000003_pre_disaster.tif,libya-flood_00000003_post_disaster.tif,653684.6500000001,3627478.4000000004,[0 2],1036181,12395,0,12395,0,0.9881792068481445,0.011820793151855469,0.0,0.011820793151855469,0.0,0.0,1.0,0.0,libya,flood
la_palma-volcano_00000196_building_damage.tif,la_palma-volcano_00000196_pre_disaster.tif,la_palma-volcano_00000196_post_disaster.tif,213491.11645276082,3171793.7038199403,[0 1],912276,136300,136300,0,0,0.8700141906738281,0.12998580932617188,0.12998580932617188,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
libya-flood_00000045_building_damage.tif,libya-flood_00000045_pre_disaster.tif,libya-flood_00000045_post_disaster.tif,652609.45,3625686.4000000004,[0 1],503755,544821,544821,0,0,0.48041820526123047,0.5195817947387695,0.5195817947387695,0.0,0.0,1.0,0.0,0.0,libya,flood
turkey-earthquake_00000517_building_damage.tif,turkey-earthquake_00000517_pre_disaster.tif,turkey-earthquake_00000517_post_disaster.tif,439318.6498919934,4246290.588400029,[0 1],820509,228067,228067,0,0,0.7824983596801758,0.21750164031982422,0.21750164031982422,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
turkey-earthquake_00000632_building_damage.tif,turkey-earthquake_00000632_pre_disaster.tif,turkey-earthquake_00000632_post_disaster.tif,439631.14989115053,4243790.588400481,[0 1],457704,590872,590872,0,0,0.43650054931640625,0.5634994506835938,0.5634994506835938,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
turkey-earthquake_00000143_building_damage.tif,turkey-earthquake_00000143_pre_disaster.tif,turkey-earthquake_00000143_post_disaster.tif,353350.0,4104768.1500000004,[0 1],694146,354430,354430,0,0,0.6619892120361328,0.3380107879638672,0.3380107879638672,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
turkey-earthquake_00000255_building_damage.tif,turkey-earthquake_00000255_pre_disaster.tif,turkey-earthquake_00000255_post_disaster.tif,435568.54517824616,4179916.3520912314,[0 1 2 3],650996,397580,195074,81810,120696,0.6208381652832031,0.3791618347167969,0.1860370635986328,0.07802009582519531,0.11510467529296875,0.4906534533930278,0.2057699079430555,0.3035766386639167,turkey,earthquake
morocco-earthquake_00000466_building_damage.tif,morocco-earthquake_00000466_pre_disaster.tif,morocco-earthquake_00000466_post_disaster.tif,602932.2363501565,3468743.8965030755,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
la_palma-volcano_00000577_building_damage.tif,la_palma-volcano_00000577_pre_disaster.tif,la_palma-volcano_00000577_post_disaster.tif,217484.67477087953,3168414.4696598207,[0 3],1010741,37835,0,0,37835,0.9639177322387695,0.03608226776123047,0.0,0.0,0.03608226776123047,0.0,0.0,1.0,la_palma,volcano
morocco-earthquake_00000355_building_damage.tif,morocco-earthquake_00000355_pre_disaster.tif,morocco-earthquake_00000355_post_disaster.tif,600119.7363300938,3470306.396501845,[0 1],1001879,46697,46697,0,0,0.9554662704467773,0.044533729553222656,0.044533729553222656,0.0,0.0,1.0,0.0,0.0,morocco,earthquake
la_palma-volcano_00000642_building_damage.tif,la_palma-volcano_00000642_pre_disaster.tif,la_palma-volcano_00000642_post_disaster.tif,216563.0843897752,3167492.8603434246,[0 1],1046270,2306,2306,0,0,0.9978008270263672,0.0021991729736328125,0.0021991729736328125,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
la_palma-volcano_00000897_building_damage.tif,la_palma-volcano_00000897_pre_disaster.tif,la_palma-volcano_00000897_post_disaster.tif,216563.0843897752,3162577.610655978,[0 1],696816,351760,351760,0,0,0.6645355224609375,0.3354644775390625,0.3354644775390625,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
turkey-earthquake_00000729_building_damage.tif,turkey-earthquake_00000729_pre_disaster.tif,turkey-earthquake_00000729_post_disaster.tif,254099.83890253853,4107214.66062479,[0 1 3],782666,265910,254002,0,11908,0.7464084625244141,0.25359153747558594,0.2422351837158203,0.0,0.011356353759765625,0.9552179308788687,0.0,0.04478206912113121,turkey,earthquake
turkey-earthquake_00000796_building_damage.tif,turkey-earthquake_00000796_pre_disaster.tif,turkey-earthquake_00000796_post_disaster.tif,255662.33890616504,4105964.660640045,[0 1],614588,433988,433988,0,0,0.5861167907714844,0.4138832092285156,0.4138832092285156,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
la_palma-volcano_00000609_building_damage.tif,la_palma-volcano_00000609_pre_disaster.tif,la_palma-volcano_00000609_post_disaster.tif,219020.65873938674,3168107.266554355,[0 1],1047698,878,878,0,0,0.9991626739501953,0.0008373260498046875,0.0008373260498046875,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
morocco-earthquake_00000348_building_damage.tif,morocco-earthquake_00000348_pre_disaster.tif,morocco-earthquake_00000348_post_disaster.tif,597932.2363144896,3470306.396501845,[0 1],981782,66794,66794,0,0,0.9363002777099609,0.06369972229003906,0.06369972229003906,0.0,0.0,1.0,0.0,0.0,morocco,earthquake
turkey-earthquake_00000977_building_damage.tif,turkey-earthquake_00000977_pre_disaster.tif,turkey-earthquake_00000977_post_disaster.tif,288005.8917867362,4098498.333117592,[0 1 2],977594,70982,57121,13861,0,0.9323062896728516,0.06769371032714844,0.054474830627441406,0.013218879699707031,0.0,0.8047251415851906,0.19527485841480938,0.0,turkey,earthquake
morocco-earthquake_00000323_building_damage.tif,morocco-earthquake_00000323_pre_disaster.tif,morocco-earthquake_00000323_post_disaster.tif,600119.7363300938,3470931.396501353,[0 1],893123,155453,155453,0,0,0.8517484664916992,0.14825153350830078,0.14825153350830078,0.0,0.0,1.0,0.0,0.0,morocco,earthquake
turkey-earthquake_00000435_building_damage.tif,turkey-earthquake_00000435_pre_disaster.tif,turkey-earthquake_00000435_post_disaster.tif,318044.2478198684,4161067.2214099886,[0 1],548405,500171,500171,0,0,0.5229997634887695,0.47700023651123047,0.47700023651123047,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
haiti-earthquake_00000020_building_damage.tif,haiti-earthquake_00000020_pre_disaster.tif,haiti-earthquake_00000020_post_disaster.tif,-73.73687926598845,18.213719474732052,[0 1],1014102,34474,34474,0,0,0.9671230316162109,0.03287696838378906,0.03287696838378906,0.0,0.0,1.0,0.0,0.0,haiti,earthquake
turkey-earthquake_00001027_building_damage.tif,turkey-earthquake_00001027_pre_disaster.tif,turkey-earthquake_00001027_post_disaster.tif,243667.0964352272,4011122.8041980113,[0 1 2 3],512872,535704,352907,125985,56812,0.48911285400390625,0.5108871459960938,0.33655834197998047,0.1201486587524414,0.054180145263671875,0.6587723817630632,0.23517651538909548,0.10605110284784135,turkey,earthquake
beirut-explosion_00000052_building_damage.tif,beirut-explosion_00000052_pre_disaster.tif,beirut-explosion_00000052_post_disaster.tif,728096.0,3752560.0,[0 1],1016400,32176,32176,0,0,0.9693145751953125,0.0306854248046875,0.0306854248046875,0.0,0.0,1.0,0.0,0.0,beirut,explosion
la_palma-volcano_00000660_building_damage.tif,la_palma-volcano_00000660_pre_disaster.tif,la_palma-volcano_00000660_post_disaster.tif,216255.88759607376,3167185.657237959,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,la_palma,volcano
morocco-earthquake_00000078_building_damage.tif,morocco-earthquake_00000078_pre_disaster.tif,morocco-earthquake_00000078_post_disaster.tif,595815.2319019801,3462500.91549168,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,morocco,earthquake
la_palma-volcano_00000005_building_damage.tif,la_palma-volcano_00000005_pre_disaster.tif,la_palma-volcano_00000005_post_disaster.tif,213183.91965905938,3173329.7193472674,[0 1],1036766,11810,11810,0,0,0.9887371063232422,0.011262893676757812,0.011262893676757812,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
haiti-earthquake_00000006_building_damage.tif,haiti-earthquake_00000006_pre_disaster.tif,haiti-earthquake_00000006_post_disaster.tif,-73.7595546673295,18.218254547239233,[0 1 2],832400,216176,211059,5117,0,0.7938385009765625,0.2061614990234375,0.20128154754638672,0.004879951477050781,0.0,0.9763294722818444,0.023670527718155577,0.0,haiti,earthquake
turkey-earthquake_00000329_building_damage.tif,turkey-earthquake_00000329_pre_disaster.tif,turkey-earthquake_00000329_post_disaster.tif,435568.54517824616,4178343.967615485,[0 1],1030820,17756,17756,0,0,0.9830665588378906,0.016933441162109375,0.016933441162109375,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
la_palma-volcano_00000476_building_damage.tif,la_palma-volcano_00000476_pre_disaster.tif,la_palma-volcano_00000476_post_disaster.tif,212876.72286535794,3169336.078976217,[0],1048576,0,0,0,0,1.0,0.0,0.0,0.0,0.0,,,,la_palma,volcano
bata-explosion_00000027_building_damage.tif,bata-explosion_00000027_pre_disaster.tif,bata-explosion_00000027_post_disaster.tif,9.817271051982978,1.8301235824668471,[0 1],1012139,36437,36437,0,0,0.9652509689331055,0.03474903106689453,0.03474903106689453,0.0,0.0,1.0,0.0,0.0,bata,explosion
turkey-earthquake_00001011_building_damage.tif,turkey-earthquake_00001011_pre_disaster.tif,turkey-earthquake_00001011_post_disaster.tif,242729.5683251033,4011435.3061984535,[0 1 2 3],771870,276706,267875,1619,7212,0.7361125946044922,0.2638874053955078,0.2554655075073242,0.0015439987182617188,0.006877899169921875,0.9680852601678316,0.005850975403496852,0.026063764428671587,turkey,earthquake
la_palma-volcano_00000188_building_damage.tif,la_palma-volcano_00000188_pre_disaster.tif,la_palma-volcano_00000188_post_disaster.tif,222707.020263804,3172100.906925406,[0 1],1048524,52,52,0,0,0.9999504089355469,4.9591064453125e-05,4.9591064453125e-05,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
la_palma-volcano_00000240_building_damage.tif,la_palma-volcano_00000240_pre_disaster.tif,la_palma-volcano_00000240_post_disaster.tif,215334.29721496944,3171486.500714475,[0 1],643765,404811,404811,0,0,0.6139421463012695,0.38605785369873047,0.38605785369873047,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
la_palma-volcano_00000183_building_damage.tif,la_palma-volcano_00000183_pre_disaster.tif,la_palma-volcano_00000183_post_disaster.tif,221171.0362952968,3172100.906925406,[0 1],1046433,2143,2143,0,0,0.9979562759399414,0.0020437240600585938,0.0020437240600585938,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
turkey-earthquake_00000130_building_damage.tif,turkey-earthquake_00000130_pre_disaster.tif,turkey-earthquake_00000130_post_disaster.tif,354066.8,4105126.55,[0 1],753794,294782,294782,0,0,0.7188739776611328,0.2811260223388672,0.2811260223388672,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
turkey-earthquake_00001108_building_damage.tif,turkey-earthquake_00001108_pre_disaster.tif,turkey-earthquake_00001108_post_disaster.tif,243979.6058052685,4008622.788194475,[0 1 2 3],742732,305844,298297,4474,3073,0.7083244323730469,0.2916755676269531,0.28447818756103516,0.0042667388916015625,0.0029306411743164062,0.975324021396529,0.014628372634414931,0.01004760596905612,turkey,earthquake
turkey-earthquake_00000152_building_damage.tif,turkey-earthquake_00000152_pre_disaster.tif,turkey-earthquake_00000152_post_disaster.tif,352274.8,4104409.75,[0 1],738467,310109,310109,0,0,0.7042570114135742,0.2957429885864258,0.2957429885864258,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
turkey-earthquake_00000564_building_damage.tif,turkey-earthquake_00000564_pre_disaster.tif,turkey-earthquake_00000564_post_disaster.tif,440881.1498877794,4245353.088400198,[0 1],844746,203830,203830,0,0,0.8056125640869141,0.19438743591308594,0.19438743591308594,0.0,0.0,1.0,0.0,0.0,turkey,earthquake
la_palma-volcano_00000089_building_damage.tif,la_palma-volcano_00000089_pre_disaster.tif,la_palma-volcano_00000089_post_disaster.tif,215641.49400867088,3172715.3131363364,[0 1],779607,268969,268969,0,0,0.7434911727905273,0.25650882720947266,0.25650882720947266,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
la_palma-volcano_00000683_building_damage.tif,la_palma-volcano_00000683_pre_disaster.tif,la_palma-volcano_00000683_post_disaster.tif,217177.4779771781,3166878.4541324936,[0 1],1002543,46033,46033,0,0,0.9560995101928711,0.043900489807128906,0.043900489807128906,0.0,0.0,1.0,0.0,0.0,la_palma,volcano
turkey-earthquake_00000953_building_damage.tif,turkey-earthquake_00000953_pre_disaster.tif,turkey-earthquake_00000953_post_disaster.tif,289568.4436249308,4099435.86364137,[0 1 2 3],949912,98664,93126,4610,928,0.9059066772460938,0.09409332275390625,0.08881187438964844,0.0043964385986328125,0.000885009765625,0.9438701045974216,0.04672423579015649,0.009405659612421957,turkey,earthquake
